Color Partner Product,Partner Product Break down,ProductGroupDescription,Reporter,Year,Color Reporter Region,Partner,PartnerISO3,PartnerRegion,ProductCode,Region Product Break down,ReporterISO3,ReporterRegion,AHS Weighted Average (%),Country Growth (%),Export Product Share (%),Export Trade Value (US$ Thousand),Import Product Share (%),Import Trade Value (US$ Thousand),Number of Records,Revealed comparative advantage,Trade Balance,Trade Flow Selection,Trade Flow Share,World Growth (%)
Minerals,Ecuador,Minerals,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,25-26_Minerals,Minerals,FRA,Europe & Central Asia,3.622016668,,0.05,$80.86 ,0.0086,$26.51 ,1,0.24,54.349,26.51,0.0086,
Minerals,Guyana,Minerals,France,2010,Latin America & Caribbean,Guyana,GUY,Latin America & Caribbean,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,-25.65248722,1.26,$51.70 ,1.2142,$137.85 ,1,0.89,-86.152,137.849,1.2142,-9.200340847
Minerals,Trinidad and Tobago,Minerals,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,-4.604308072,8.49,"$2,725.35 ",0.0015,$5.30 ,1,1.19,2720.051,5.302,0.0015,25.09883884
Minerals,Uruguay,Minerals,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,-80.30566749,0,$1.33 ,0.0367,$25.18 ,1,0,-23.858,25.184,0.0367,36.61520209
Minerals,Venezuela,Minerals,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,-40.49952748,0.05,$241.25 ,28.0291,"$99,321.93 ",1,0.37,-99080.678,99321.93,28.0291,-32.85591214
Miscellaneous,Dominica,Miscellaneous,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,-58.34728655,4,$92.79 ,0.1198,$5.30 ,1,0.48,87.488,5.302,0.1198,0.91252886
Miscellaneous,Dominican Republic,Miscellaneous,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,5.072059474,22.68,"$24,451.29 ",6.2693,"$5,597.49 ",1,1.1,18853.806,5597.487,6.2693,11.34570387
Miscellaneous,Ecuador,Miscellaneous,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,-19.3661446,9.09,"$14,799.89 ",0.3032,$937.11 ,1,2.4,13862.775,937.112,0.3032,8.218868318
Miscellaneous,Grenada,Miscellaneous,France,2010,Latin America & Caribbean,Grenada,GRD,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,11.82,$269.09 ,1.2304,$14.58 ,1,,254.509,14.58,1.2304,
Miscellaneous,Guatemala,Miscellaneous,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,-30.99360134,5.1,"$4,019.10 ",0.0742,$23.86 ,1,1.13,3995.243,23.858,0.0742,5.945999791
Miscellaneous,Haiti,Miscellaneous,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,9.33,"$5,420.22 ",0.3711,$35.79 ,1,,5384.432,35.787,0.3711,
Miscellaneous,Honduras,Miscellaneous,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,46.12984603,3.04,$588.55 ,0.0577,$41.09 ,1,0.88,547.459,41.089,0.0577,12.65961545
Miscellaneous,Trinidad and Tobago,Miscellaneous,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,42.84742097,8.76,"$2,811.52 ",0.0576,$197.50 ,1,2.71,2614.019,197.496,0.0576,-3.956476728
Miscellaneous,Turks and Caicos Isl.,Miscellaneous,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,0.3,$3.98 ,6.8799,$57.00 ,1,,-53.018,56.995,6.8799,
Miscellaneous,Uruguay,Miscellaneous,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,13.26353951,5.23,"$11,440.92 ",0.2512,$172.31 ,1,0.7,11268.603,172.312,0.2512,10.56214245
Miscellaneous,Venezuela,Miscellaneous,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,-5.523617472,8.81,"$41,968.58 ",0.0808,$286.30 ,1,0.56,41682.275,286.302,0.0808,-7.887521175
Plastic or Rubber,Dominica,Plastic or Rubber,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,89.61748657,0.06,$1.33 ,0.4494,$19.88 ,1,6.39,-18.556,19.882,0.4494,0.505909619
Plastic or Rubber,Dominican Republic,Plastic or Rubber,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,32.11498779,3.58,"$3,858.71 ",2.9543,"$2,637.70 ",1,0.95,1221.009,2637.698,2.9543,1.085144497
Plastic or Rubber,Ecuador,Plastic or Rubber,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,15.11384691,4,"$6,520.43 ",0.2372,$732.99 ,1,1.24,5787.445,732.988,0.2372,16.41719919
Plastic or Rubber,Guatemala,Plastic or Rubber,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,-9.888745189,1.96,"$1,545.60 ",0.0206,$6.63 ,1,0.48,1538.977,6.627,0.0206,12.20890246
Plastic or Rubber,Guyana,Plastic or Rubber,France,2010,Latin America & Caribbean,Guyana,GUY,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,70.46522533,1.96,$80.86 ,0.0117,$1.33 ,1,0.57,79.534,1.325,0.0117,8.429726648
Plastic or Rubber,Haiti,Plastic or Rubber,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,,1.21,$705.20 ,0.3986,$38.44 ,1,,666.76,38.439,0.3986,
Plastic or Rubber,Trinidad and Tobago,Plastic or Rubber,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,20.52920824,2.78,$893.43 ,0.0538,$184.24 ,1,1.12,709.187,184.241,0.0538,3.548604383
Plastic or Rubber,Turks and Caicos Isl.,Plastic or Rubber,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,,1.08,$14.58 ,0.96,$7.95 ,1,,6.628,7.953,0.96,
Plastic or Rubber,Uruguay,Plastic or Rubber,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,1.800018107,14.45539965,1.18,"$2,584.84 ",0.1449,$99.41 ,1,0.33,2485.434,99.41,0.1449,20.46897897
Plastic or Rubber,Venezuela,Plastic or Rubber,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,-24.44099857,1.68,"$7,990.48 ",0.0905,$320.77 ,1,0.32,7669.715,320.765,0.0905,-6.871515315
Stone and Glass,Dominican Republic,Stone and Glass,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,99.93169347,1.8,"$1,945.92 ",0.2568,$229.31 ,1,0.59,1716.616,229.308,0.2568,2.606714716
Stone and Glass,Ecuador,Stone and Glass,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,50.387737,2.89,"$4,703.09 ",0.063,$194.85 ,1,4.32,4508.246,194.845,0.063,22.04748269
Stone and Glass,Guatemala,Stone and Glass,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,22.39644956,2.75,"$2,163.32 ",0.0206,$6.63 ,1,3.23,2156.688,6.627,0.0206,3.378455696
Stone and Glass,Haiti,Stone and Glass,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,,0.39,$228.00 ,0.2337,$22.53 ,1,,205.463,22.533,0.2337,
Stone and Glass,Honduras,Stone and Glass,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,31.97793732,0.71,$137.86 ,0.0112,$7.95 ,1,0.26,129.907,7.952,0.0112,9.459143586
Stone and Glass,Trinidad and Tobago,Stone and Glass,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,-9.497083203,0.55,$177.63 ,0.0267,$91.46 ,1,0.59,86.168,91.457,0.0267,-1.043981346
Stone and Glass,Turks and Caicos Isl.,Stone and Glass,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,,3.74,$50.37 ,1.12,$9.28 ,1,,41.094,9.278,1.12,
Stone and Glass,Uruguay,Stone and Glass,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0.982149593,-10.26085119,0.33,$711.83 ,0.4059,$278.35 ,1,0.29,433.477,278.35,0.4059,13.68091984
Stone and Glass,Venezuela,Stone and Glass,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,-30.61877081,0.4,"$1,907.48 ",0.0011,$3.98 ,1,0.15,1903.505,3.976,0.0011,-24.15479905
Textiles and Clothing,Dominica,Textiles and Clothing,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-40.8919129,0.86,$19.88 ,0.8388,$37.11 ,1,0.21,-17.229,37.113,0.8388,25.77966745
Textiles and Clothing,Dominican Republic,Textiles and Clothing,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-6.990053521,0.87,$935.85 ,2.1778,"$1,944.47 ",1,0.09,-1008.625,1944.473,2.1778,-3.700366883
Textiles and Clothing,Ecuador,Textiles and Clothing,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,28.59877589,0.66,"$1,067.08 ",0.1896,$585.86 ,1,0.14,481.217,585.86,0.1896,16.66576157
Textiles and Clothing,Guatemala,Textiles and Clothing,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-71.52205422,1.15,$906.69 ,2.9539,$950.37 ,1,0.03,-43.681,950.366,2.9539,9.193703588
Textiles and Clothing,Guyana,Textiles and Clothing,France,2010,Latin America & Caribbean,Guyana,GUY,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,0.26,$10.60 ,0.5954,$67.60 ,1,0.03,-56.995,67.599,0.5954,
Textiles and Clothing,Haiti,Textiles and Clothing,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,5.14,"$2,983.84 ",1.9931,$192.19 ,1,,2791.643,192.194,1.9931,
Textiles and Clothing,Honduras,Textiles and Clothing,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,47.65165253,1.67,$323.44 ,12.185,"$8,684.52 ",1,0.1,-8361.083,8684.521,12.185,10.11160801
Textiles and Clothing,St. Vincent and the Grenadines,Textiles and Clothing,France,2010,Latin America & Caribbean,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,276.9677629,0.22,$71.58 ,0.0063,$3.98 ,1,1.41,67.604,3.976,0.0063,9.380294104
Textiles and Clothing,Trinidad and Tobago,Textiles and Clothing,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-54.4904876,0.42,$135.21 ,0.0077,$26.51 ,1,0.23,108.699,26.508,0.0077,-3.677572765
Textiles and Clothing,Turks and Caicos Isl.,Textiles and Clothing,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,1.57,$21.21 ,19.3599,$160.38 ,1,,-139.173,160.382,19.3599,
Textiles and Clothing,Uruguay,Textiles and Clothing,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,4.108870318,5.190272848,0.5,"$1,102.87 ",3.0594,"$2,098.23 ",1,0.15,-995.363,2098.229,3.0594,14.161713
Textiles and Clothing,Venezuela,Textiles and Clothing,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-3.393583732,0.65,"$3,096.51 ",0.0587,$208.10 ,1,0.13,2888.411,208.1,0.0587,-23.40592994
Transportation,Dominica,Transportation,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,-79.48275673,26.77,$620.36 ,0.8089,$35.79 ,1,0.65,584.574,35.788,0.8089,-9.988112321
Transportation,Ecuador,Transportation,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,7.368971923,35.39,"$57,640.68 ",0.006,$18.56 ,1,0.4,57622.125,18.557,0.006,21.33504284
Transportation,Honduras,Transportation,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,133.0480101,2.23,$432.13 ,0.0167,$11.93 ,1,1.71,420.204,11.929,0.0167,4.673823434
Transportation,St. Vincent and the Grenadines,Transportation,France,2010,Latin America & Caribbean,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,-81.79998236,92.51,"$29,846.33 ",99.4204,"$62,297.40 ",1,0.01,-32451.07,62297.395,99.4204,7.708409456
Transportation,Trinidad and Tobago,Transportation,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,-2.042218346,4.3,"$1,381.23 ",0.3273,"$1,121.35 ",1,0.12,259.881,1121.353,0.3273,22.28669133
Transportation,Turks and Caicos Isl.,Transportation,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,,2.46,$33.14 ,2.08,$17.23 ,1,,15.908,17.231,2.08,
Transportation,Uruguay,Transportation,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,94.18866096,34.23,"$74,813.32 ",0.0715,$49.04 ,1,3.46,74764.279,49.043,0.0715,30.37830491
Transportation,Venezuela,Transportation,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,-47.00808739,3.41,"$16,230.17 ",0.3322,"$1,177.02 ",1,0.18,15053.143,1177.023,0.3322,-11.12202505
Vegetable,Dominica,Vegetable,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,-5.541013457,2,$46.40 ,20.5812,$910.60 ,1,0.79,-864.207,910.602,20.5812,4.549506317
Vegetable,Dominican Republic,Vegetable,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,80.80889604,0.17,$188.23 ,56.3124,"$50,277.98 ",1,0.22,-50089.744,50277.975,56.3124,10.37101697
Vegetable,Ecuador,Vegetable,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,5.661303988,12.35362013,0.63,"$1,031.29 ",10.0566,"$31,078.45 ",1,0.9,-30047.16,31078.447,10.0566,13.50645395
Vegetable,Guatemala,Vegetable,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0.070167674,-56.23899899,3.56,"$2,802.24 ",63.5521,"$20,446.80 ",1,0.18,-17644.566,20446.801,63.5521,5.718094984
Vegetable,Guyana,Vegetable,France,2010,Latin America & Caribbean,Guyana,GUY,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,-83.31109646,0.71,$29.16 ,31.8272,"$3,613.25 ",1,0.08,-3584.087,3613.249,31.8272,18.56431908
Vegetable,Haiti,Vegetable,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,,11,"$6,391.85 ",7.2715,$701.18 ,1,,5690.678,701.176,7.2715,
Vegetable,Honduras,Vegetable,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0.176238157,-38.91027904,0.41,$79.53 ,65.8478,"$46,931.15 ",1,0.06,-46851.611,46931.145,65.8478,2.885460988
Vegetable,St. Vincent and the Grenadines,Vegetable,France,2010,Latin America & Caribbean,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,59.27086981,0.02,$6.63 ,0.5584,$349.93 ,1,0.08,-343.298,349.926,0.5584,-1.344513284
Vegetable,Trinidad and Tobago,Vegetable,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,-41.74266208,1,$320.79 ,0.024,$82.18 ,1,0.26,238.607,82.179,0.024,0.589394026
Vegetable,Uruguay,Vegetable,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,7.242634977,97.73499826,3.31,"$7,234.91 ",4.072,"$2,792.78 ",1,1.94,4442.133,2792.778,4.072,2.69234618
Vegetable,Venezuela,Vegetable,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,6.423287328,10.63580638,4.77,"$22,749.27 ",0.2671,$946.39 ,1,2.18,21802.884,946.39,0.2671,-2.930600235
Wood,Dominica,Wood,France,2010,Latin America & Caribbean,Dominica,DMA,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-47.60978282,,,0.2396,$10.60 ,1,0.06,,10.603,0.2396,2.134504308
Wood,Dominican Republic,Wood,France,2010,Latin America & Caribbean,Dominican Republic,DOM,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,148.8382295,0.91,$984.89 ,0.1292,$115.32 ,1,1.55,869.575,115.316,0.1292,11.2312538
Wood,Ecuador,Wood,France,2010,Latin America & Caribbean,Ecuador,ECU,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-0.270560156,0.83,"$1,349.42 ",1.6033,"$4,954.63 ",1,0.22,-3605.211,4954.631,1.6033,9.574899282
Wood,Guatemala,Wood,France,2010,Latin America & Caribbean,Guatemala,GTM,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-51.78469703,2.45,"$1,927.37 ",0.6262,$201.47 ,1,0.24,1725.893,201.472,0.6262,7.361116857
Wood,Guyana,Wood,France,2010,Latin America & Caribbean,Guyana,GUY,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-14.70544006,1.58,$64.95 ,7.4489,$845.65 ,1,0.32,-780.701,845.654,7.4489,18.63245048
Wood,Haiti,Wood,France,2010,Latin America & Caribbean,Haiti,HTI,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,,3.03,"$1,763.00 ",0.3024,$29.16 ,1,,1733.835,29.161,0.3024,
Wood,Honduras,Wood,France,2010,Latin America & Caribbean,Honduras,HND,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,13.59879615,0.84,$161.72 ,0.5077,$361.86 ,1,0.06,-200.137,361.855,0.5077,6.279089367
Wood,Trinidad and Tobago,Wood,France,2010,Latin America & Caribbean,Trinidad and Tobago,TTO,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,41.92710953,3.14,"$1,008.75 ",0.0565,$193.52 ,1,0.82,815.232,193.52,0.0565,-0.23211606
Wood,Turks and Caicos Isl.,Wood,France,2010,Latin America & Caribbean,Turks and Caicos Isl.,TCA,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,,,,0.96,$7.95 ,1,,,7.953,0.96,
Wood,Uruguay,Wood,France,2010,Latin America & Caribbean,Uruguay,URY,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-4.770789053,0.43,$934.52 ,30.5259,"$20,935.90 ",1,0.38,-20001.38,20935.901,30.5259,11.78571254
Wood,Venezuela,Wood,France,2010,Latin America & Caribbean,Venezuela,VEN,Latin America & Caribbean,44-49_Wood,Wood,FRA,Europe & Central Asia,0,42.05715438,0.54,"$2,560.98 ",0.0135,$47.72 ,1,0.33,2513.266,47.717,0.0135,-16.5405381
Animal,Algeria,Animal,France,2010,Middle East & North Africa,Algeria,DZA,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0.019512605,22.98287379,2.57,"$178,065.22 ",0.0248,$760.82 ,1,1.36,177304.4,760.824,0.0248,7.760188375
Animal,"Egypt, Arab Rep.",Animal,France,2010,Middle East & North Africa,"Egypt, Arab Rep.",EGY,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,-0.95860911,1.38,"$33,027.67 ",0.0868,"$1,285.71 ",1,0.36,31741.958,1285.713,0.0868,18.64227103
Animal,"Iran, Islamic Rep.",Animal,France,2010,Middle East & North Africa,"Iran, Islamic Rep.",IRN,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,8.623235134,,0.37,"$8,693.03 ",0.1595,"$1,882.18 ",1,0.23,6810.853,1882.175,0.1595,
Animal,Syrian Arab Republic,Animal,France,2010,Middle East & North Africa,Syrian Arab Republic,SYR,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0.312758712,-0.769629678,2.48,"$10,930.57 ",0.0348,$186.89 ,1,2.15,10743.682,186.892,0.0348,-0.676658717
Animal,Tunisia,Animal,France,2010,Middle East & North Africa,Tunisia,TUN,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0.010525936,8.694197287,0.83,"$37,466.97 ",0.0527,"$2,468.04 ",1,1.25,34998.937,2468.037,0.0527,6.32371713
Animal,Yemen,Animal,France,2010,Middle East & North Africa,Yemen,YEM,Middle East & North Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0.093732294,9.287611482,13.12,"$58,473.14 ",6.5183,"$2,697.35 ",1,4.36,55775.79,2697.345,6.5183,5.725721409
Chemicals,Algeria,Chemicals,France,2010,Middle East & North Africa,Algeria,DZA,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-0.747697516,17.11,"$1,186,379.50 ",3.7282,"$114,588.77 ",1,1.76,1071790.737,114588.767,3.7282,3.501680787
Chemicals,"Egypt, Arab Rep.",Chemicals,France,2010,Middle East & North Africa,"Egypt, Arab Rep.",EGY,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,12.06034871,16.76,"$399,897.81 ",25.5293,"$378,123.98 ",1,1.9,21773.829,378123.982,25.5293,7.706596911
Chemicals,"Iran, Islamic Rep.",Chemicals,France,2010,Middle East & North Africa,"Iran, Islamic Rep.",IRN,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,1.389391663,,14.55,"$343,908.78 ",1.3482,"$15,905.72 ",1,1.82,328003.061,15905.718,1.3482,
Chemicals,Syrian Arab Republic,Chemicals,France,2010,Middle East & North Africa,Syrian Arab Republic,SYR,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,28.18739518,19.24,"$84,780.21 ",0.8392,"$4,509.27 ",1,4.02,80270.941,4509.271,0.8392,5.69883577
Chemicals,Tunisia,Chemicals,France,2010,Middle East & North Africa,Tunisia,TUN,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-1.834934376,10.01,"$449,741.55 ",3.4583,"$161,910.93 ",1,1.24,287830.615,161910.93,3.4583,4.010200652
Chemicals,Yemen,Chemicals,France,2010,Middle East & North Africa,Yemen,YEM,Middle East & North Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,2.230328992,-10.90656945,4.16,"$18,549.90 ",0.0609,$25.18 ,1,0.59,18524.714,25.184,0.0609,5.311736127
Food Products,Algeria,Food Products,France,2010,Middle East & North Africa,Algeria,DZA,Middle East & North Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,2.19219409,2.496006767,3.41,"$236,258.67 ",0.1228,"$3,774.96 ",1,0.85,232483.709,3774.956,0.1228,8.995887469
Food Products,"Egypt, Arab Rep.",Food Products,France,2010,Middle East & North Africa,"Egypt, Arab Rep.",EGY,Middle East & North Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,6.231783033,1.64,"$39,024.51 ",0.3769,"$5,582.91 ",1,0.5,33441.601,5582.907,0.3769,19.90823741
Food Products,"Iran, Islamic Rep.",Food Products,France,2010,Middle East & North Africa,"Iran, Islamic Rep.",IRN,Middle East & North Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,6.295988428,,0.8,"$18,856.10 ",0.0337,$397.64 ,1,0.13,18458.46,397.642,0.0337,
Food Products,Syrian Arab Republic,Food Products,France,2010,Middle East & North Africa,Syrian Arab Republic,SYR,Middle East & North Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,8.703141622,102.2774897,18.55,"$81,736.73 ",0.3663,"$1,968.33 ",1,2.74,79768.393,1968.333,0.3663,15.92253585
